"gene_id"	"gc_content_50kb"	"gc_content_100kb"	"gc_content_200kb"	"gc_content_500kb"	"gc_content_1000kb"
"ENSG00000130475"	53.5677083333333	53.5598273026316	52.9512219551282	52.7090045103093	53.0456730769231
"ENSG00000130477"	50.9331597222222	51.7423930921053	51.6298314144737	52.346568943299	52.9185697115385
"ENSG00000130479"	52.8472222222222	52.2275904605263	52.2954358552632	52.5608086340206	53.0855368589744
"ENSG00000130487"	53.32275390625	54.8155381944444	55.6296258223684	53.38623046875	NA
"ENSG00000130489"	57.71484375	55.9809027777778	56.5902549342105	54.3369547526042	NA
"ENSG00000130508"	48.9626736111111	49.1324013157895	49.9403782894737	49.5064835695876	46.9185697115385
"ENSG00000130511"	60.68359375	57.5314670138889	55.166015625	54.8577880859375	54.780021746134
"ENSG00000130513"	52.4631076388889	54.0542763157895	55.1398026315789	54.840931056701	54.4028445512821
"ENSG00000130517"	51.4822048611111	52.3795572916667	55.3299753289474	54.7607925257732	54.3320111146907
"ENSG00000130518"	55.1931423611111	55.7123766447368	53.8173314144737	54.3212387242268	54.2771423969072
"ENSG00000130520"	53.75	53.4344161184211	53.7535978618421	54.496818621134	54.4463796713918
"ENSG00000130522"	55.7921006944444	54.8653371710526	53.80859375	54.3639255798969	54.3416466346154
"ENSG00000130528"	54.4487847222222	53.7141927083333	52.2255345394737	51.3303398840206	52.2676385309278
"ENSG00000130529"	49.7721354166667	51.1009457236842	50.3325452302632	51.5109536082474	52.3678116945876
"ENSG00000130538"	40.88134765625	40.1605902777778	41.3420024671053	41.4391502276176	41.3480869110088
"ENSG00000130540"	54.5941840277778	50.9754774305556	49.2244037828947	47.0793733891753	48.9431982925258
"ENSG00000130544"	43.6349826388889	43.6566840277778	44.7414679276316	45.6732177734375	47.8334173453957
"ENSG00000130545"	53.8134765625	53.2855902777778	52.5174753289474	50.477294921875	49.347515302835
"ENSG00000130558"	55.4427083333333	53.4621710526316	53.5207648026316	52.5338273195876	53.2628205128205
"ENSG00000130559"	44.7900390625	46.7990451388889	51.4946546052632	54.3707275390625	54.8804037954442
"ENSG00000130560"	54.4270833333333	54.6052631578947	52.1247944078947	55.5293572809278	55.5396292452531
"ENSG00000130561"	49.0473090277778	47.1330180921053	46.2345805921053	45.739358653014	45.7165607618806
"ENSG00000130584"	54.1514756944444	55.4235197368421	55.7457853618421	56.0627416237113	56.7297237435567
"ENSG00000130589"	61.1111111111111	59.2074424342105	58.173828125	58.1282216494845	57.2964743589744
"ENSG00000130590"	56.09375	55.5633223684211	56.2330386513158	55.8855509020619	NA
"ENSG00000130592"	61.484375	58.2248263888889	56.9202302631579	55.04638671875	55.4167002255155
"ENSG00000130595"	58.134765625	57.5260416666667	60.0452302631579	56.0581461588542	55.4769048002577
"ENSG00000130598"	59.4509548611111	56.8318256578947	56.8313116776316	54.3752013530928	55.5904679445876
"ENSG00000130635"	56.6145833333333	56.6108141447368	55.9261924342105	52.9357280927835	54.5715206185567
"ENSG00000130638"	41.5516493055556	40.0616776315789	40.6481291118421	49.1372019974227	49.4876570554124
"ENSG00000130640"	56.0546875	57.8993055555556	58.5289884868421	55.1584879557292	NA
"ENSG00000130643"	56.3541666666667	56.2315538194444	56.3096217105263	54.4096327319588	NA
"ENSG00000130649"	44.9869791666667	44.7810444078947	45.5550986842105	NA	NA
"ENSG00000130653"	56.37451171875	55.0998263888889	56.1847245065789	54.4883219401042	55.043693621134
"ENSG00000130656"	53.6376953125	52.4533420138889	52.7611019736842	NA	NA
"ENSG00000130669"	55.7834201388889	54.1438802083333	51.4005962171053	50.420425257732	50.1327923646907
"ENSG00000130675"	52.9210069444444	49.6062911184211	48.3027844551282	44.1172680412371	45.1269030448718
"ENSG00000130684"	40.6705729166667	40.1150173611111	42.0641447368421	44.2719072164948	44.4477891430412
"ENSG00000130695"	45.2018229166667	48.5875822368421	50.5648643092105	49.0004832474227	48.3873197115385
"ENSG00000130699"	51.6970486111111	52.5298108552632	53.1167763157895	54.1595521907216	55.0565905448718
"ENSG00000130700"	61.0329861111111	60.3811503811504	60.333459774475	58.7992363618004	56.3926223999462
"ENSG00000130701"	60.5837673611111	60.15625	60.6373760799205	58.2855464343151	56.716236398668
"ENSG00000130702"	60.8550347222222	60.2415707236842	58.3994654605263	57.8446938433149	56.5653270445155
"ENSG00000130703"	52.0377604166667	55.7658305921053	56.6103001644737	56.7671466559631	56.3276560592314
"ENSG00000130706"	59.6766493055556	56.8315972222222	58.2771381578947	57.175579195959	56.4184969252999
"ENSG00000130707"	55.7660590277778	54.2002467105263	53.4109575320513	51.9226241438356	50.7396283861527
"ENSG00000130711"	54.1558159722222	51.4432565789474	48.0633223684211	49.3993637242268	50.6563132460452
"ENSG00000130713"	49.0342881944444	49.2896792763158	47.7076480263158	49.5149403994845	50.2847326807229
"ENSG00000130714"	54.3381076388889	52.9533305921053	51.3111636513158	49.9762403350515	48.8367831829897
"ENSG00000130717"	52.8580729166667	52.2111430921053	51.4602179276316	49.8046875	48.6868990384615
"ENSG00000130720"	59.64111328125	56.2174479166667	52.4866365131579	49.5463053385417	49.8721407860825
"ENSG00000130723"	46.7404513888889	48.5187088815789	49.9054276315789	50.0084568298969	49.5647752899485
"ENSG00000130724"	55.3146701388889	52.3858963815789	NA	NA	NA
"ENSG00000130725"	55.8224826388889	51.9932154605263	NA	NA	NA
"ENSG00000130726"	54.7981770833333	53.2267680921053	NA	NA	NA
"ENSG00000130731"	62.8993055555556	61.6471354166667	63.4231085526316	59.4496663411458	58.5757288981959
"ENSG00000130733"	53.5302734375	52.7593315972222	52.4290707236842	52.3944091796875	52.2035075708763
"ENSG00000130734"	52.8949652777778	52.5791529605263	52.2255345394737	52.5116784793814	52.4749599358974
"ENSG00000130748"	53.4092881944444	53.486328125	51.2474300986842	49.6427408854167	50.7395699097938
"ENSG00000130749"	50.77392578125	51.240234375	50.8280222039474	49.5989990234375	50.9263249033505
"ENSG00000130751"	54.01123046875	54.1232638888889	50.9169407894737	49.70703125	50.6885269007732
"ENSG00000130755"	50.7118055555556	50.3765190972222	51.2263569078947	50.68603515625	48.4429365335052
"ENSG00000130758"	52.05078125	51.4946546052632	49.4464432565789	47.2875724871134	48.4832071520619
"ENSG00000130762"	57.8472222222222	59.5528371710526	59.9270148026316	58.5180412371134	56.8082614379085
"ENSG00000130764"	54.2947048611111	52.5688733552632	54.1020764802632	55.703606320728	55.1499508066524
"ENSG00000130766"	48.6566840277778	46.9672309027778	46.1975740131579	44.2950439453125	45.3169297680412
"ENSG00000130768"	49.8307291666667	46.8215460526316	45.9606291118421	44.5552110180412	46.2094350961538
"ENSG00000130770"	46.19384765625	46.3140190972222	46.5743215460526	43.9652506510417	45.3213595360825
"ENSG00000130772"	45.5902777777778	45.849609375	45.2939967105263	45.7480875651042	45.7396705863402
"ENSG00000130775"	49.6137152777778	47.8474506578947	46.7742598684211	44.6885067654639	46.6458333333333
"ENSG00000130779"	44.31884765625	44.0288628472222	44.3827097039474	45.2825927734375	46.0267224678489
"ENSG00000130783"	44.8133680555556	46.2099095394737	47.6469983552632	47.8298163659794	46.7517719072165
"ENSG00000130787"	57.0361328125	50.1063368055556	48.2103207236842	48.8667805989583	46.7278108891753
"ENSG00000130803"	44.6571180555556	43.5382401315789	44.208984375	44.5928640463918	44.8129006410256
"ENSG00000130810"	54.1688368055556	52.8038194444444	50.9174547697368	51.7152913411458	50.6621496456186
"ENSG00000130811"	54.2361111111111	52.9763454861111	50.8187705592105	51.8560728092784	50.6841978092784
"ENSG00000130812"	54.3055555555556	52.9039884868421	51.3137335526316	51.6998228092784	50.5642920425258
"ENSG00000130813"	52.7625868055556	52.4338107638889	51.3872327302632	51.8522471005155	50.5568419780928
"ENSG00000130816"	48.49609375	50.0032552083333	51.7408511513158	52.2365315755208	51.0791519007732
"ENSG00000130818"	45.986328125	43.7250434027778	43.4801603618421	43.233642578125	45.4919056056701
"ENSG00000130844"	44.7509765625	45.6087239583333	45.8809621710526	45.7305908203125	46.5395457474227
"ENSG00000130856"	41.1892361111111	41.8873355263158	43.7911184210526	45.688224871134	44.8286258012821
"ENSG00000130876"	57.2829861111111	55.1408305921053	53.3758223684211	50.5452641752577	48.9872946198454
"ENSG00000130881"	54.9869791666667	52.9594983552632	52.2383840460526	50.3652545103093	48.9324919871795
"ENSG00000130921"	46.8771701388889	46.8390213815789	44.9143629807692	47.8097391935045	47.9246421969632
"ENSG00000130935"	41.9384765625	43.5579427083333	44.9491159539474	43.4576416015625	44.3711742912371
"ENSG00000130939"	42.3090277777778	43.3532072368421	44.6211965460526	44.8165673324742	46.330328525641
"ENSG00000130940"	56.4973958333333	56.7002467105263	56.0907451923077	51.4553801546392	48.4151642628205
"ENSG00000130943"	50.4736328125	50.5186631944444	49.3343955592105	52.5421142578125	53.0320755476804
"ENSG00000130948"	42.6714409722222	43.2493832236842	44.1740337171053	45.2879349226804	43.029659310567
"ENSG00000130950"	47.9231770833333	45.0164473684211	42.8870271381579	42.1125966494845	43.6426282051282
"ENSG00000130956"	44.9848090277778	44.6050347222222	43.7119654605263	43.4000651041667	43.6165028994845
"ENSG00000130957"	45.1953125	45.0075954861111	44.5595189144737	43.1207275390625	42.8954574742268
"ENSG00000130958"	42.56591796875	43.3615451388889	43.2874177631579	44.06982421875	42.6773920747423
"ENSG00000130997"	44.4357638888889	43.2150607638889	46.0726768092105	49.140625	50.7508456829897
"ENSG00000131013"	38.3935546875	41.4670138888889	43.4832442434211	41.49169921875	42.5420827963918
"ENSG00000131015"	48.87939453125	48.7000868055556	47.6978824013158	45.6016031901042	44.3975515463918
"ENSG00000131016"	43.3116319444444	43.5279605263158	43.7428042763158	43.1455380154639	42.4739583333333
"ENSG00000131018"	39.6766493055556	39.0563322368421	38.3904246794872	38.2756121134021	38.2962740384615
"ENSG00000131019"	47.4956597222222	47.4342105263158	46.8852796052632	46.0895215850515	44.1441306089744
"ENSG00000131023"	41.3693576388889	41.8988715277778	42.1407277960526	43.3503141108247	43.4842139175258
"ENSG00000131037"	56.8901909722222	54.3441611842105	52.7754934210526	51.7713031572165	51.1547599871134
"ENSG00000131042"	49.1861979166667	49.7873263888889	50.2965666118421	50.9726969401042	49.5769571520619
"ENSG00000131043"	47.9833984375	47.3198784722222	48.5995537472109	49.396019990095	47.8771221378887
"ENSG00000131044"	46.74072265625	47.3795572916667	49.8185649671053	47.6045735677083	47.2880758698454
"ENSG00000131050"	47.91015625	46.5798611111111	46.9736842105263	48.1083170572917	47.5699701997423
"ENSG00000131051"	40.7335069444444	43.6276726973684	44.1622121710526	45.556137242268	46.4766229059278
"ENSG00000131055"	48.84033203125	49.4401041666667	49.3580386513158	47.6259358723958	46.15966796875
"ENSG00000131059"	46.7361111111111	46.5028211805556	47.4444901315789	48.6985270182292	47.7737395296392
"ENSG00000131061"	48.2834201388889	48.6677631578947	49.7044613486842	46.8369442654639	46.6486791237113
"ENSG00000131067"	47.3068576388889	45.2302631578947	44.2351973684211	45.0128865979381	44.9316907051282
"ENSG00000131068"	41.1979166666667	41.5460526315789	41.2006578947368	44.2618918117089	44.5532274411024
"ENSG00000131069"	44.140625	46.4185855263158	47.0778245192308	45.2712226159794	44.8357371794872
"ENSG00000131094"	52.29736328125	52.2026909722222	51.1055715460526	50.7373046875	49.6889094716495
"ENSG00000131095"	51.30859375	49.0570746527778	50.0709292763158	49.8352931701031	48.981556056701
"ENSG00000131096"	47.6649305555556	50.7247121710526	49.8041735197368	50.7252738402062	49.8405283505155
"ENSG00000131097"	48.8346354166667	46.3353207236842	49.8257606907895	48.8750402706186	49.1180889423077
"ENSG00000131100"	45.3103298611111	46.7526726973684	45.4502467105263	46.6126369201031	47.4354663337629
"ENSG00000131115"	40.1150173611111	39.1745476973684	39.7645970394737	40.3517638530928	42.6355106314433
"ENSG00000131116"	52.5672743055556	50.9775904605263	50.4132401315789	48.603012242268	45.3115985576923
"ENSG00000131126"	45.0607638888889	47.3375822368421	48.3670847039474	47.5261759020619	45.7026241987179
"ENSG00000131127"	39.8719618055556	42.8186677631579	40.7992393092105	42.6695393041237	NA
"ENSG00000131142"	51.1376953125	50.80078125	51.9829358552632	52.8226725260417	52.4011356314433
"ENSG00000131143"	50.2213541666667	50.6293402777778	50.3510485197368	51.9978253865979	52.0474589239691
"ENSG00000131148"	49.3120659722222	50.654296875	50.6913034539474	52.0635986328125	52.1046432023196
"ENSG00000131149"	60.5555555555556	57.1690538194444	55.8141447368421	54.2061360677083	53.4920666881443
"ENSG00000131152"	52.4869791666667	51.3075657894737	49.4556949013158	48.9243717783505	50.2936734858247
"ENSG00000131153"	51.0763888888889	54.5084635416667	54.8817845394737	53.6334165592784	53.0286525451031
"ENSG00000131165"	55.8940972222222	55.6280838815789	56.8045847039474	53.455219072165	53.0042067307692
"ENSG00000131183"	55.69580078125	53.9637586805556	54.6859580592105	49.5943196614583	47.2770014497423
"ENSG00000131187"	54.1818576388889	55.9189967105263	55.4245476973684	49.3592944587629	47.2233573717949
"ENSG00000131188"	59.4618055555556	57.1803042763158	55.7411595394737	49.370368878866	47.5375523518041
"ENSG00000131196"	58.3723958333333	57.0199424342105	55.9981496710526	50.7131926546392	49.2281650641026
"ENSG00000131203"	39.3663194444444	40.7391036184211	39.8694490131579	38.3579655283505	37.7992106958763
"ENSG00000131233"	42.6627604166667	42.9152960526316	44.5552884615385	45.01953125	43.8860176282051
"ENSG00000131236"	43.6414930555556	42.9636101973684	43.4714226973684	43.8245006443299	44.8605769230769
"ENSG00000131238"	42.8016493055556	42.6681857638889	42.5272409539474	43.928600193299	44.6785397873711
"ENSG00000131242"	49.8502604166667	50.4677220394737	50.5869654605263	44.917243878866	43.9875801282051
"ENSG00000131323"	43.017578125	44.5855034722222	48.9689555921053	47.8409830729167	49.0316929768041
"ENSG00000131351"	50.7443576388889	51.2386924342105	51.0634251644737	52.0614529639175	51.6399202641753
"ENSG00000131355"	44.39453125	45.1079358552632	46.9207442434211	47.5684600515464	48.2640224358974
"ENSG00000131368"	47.109375	45.3967927631579	43.5778166118421	44.3637242268041	45.0317508012821
"ENSG00000131370"	45.9092881944444	46.0444078947368	43.5809004934211	44.0405525128866	43.2585977770619
"ENSG00000131373"	39.5095486111111	40.5849095394737	42.1952097039474	41.3041639819588	41.6641626602564
"ENSG00000131374"	40.8615451388889	40.3179253472222	40.0344366776316	38.7886555989583	37.7337709407216
"ENSG00000131375"	36.63818359375	40.5577256944444	42.255859375	43.7569173177083	43.820674935567
"ENSG00000131378"	41.7317708333333	42.3025173611111	43.3110608552632	42.2756926546392	41.6464642396907
"ENSG00000131379"	41.7296006944444	43.5243055555556	45.517578125	47.5368476159794	47.221931378866
"ENSG00000131381"	46.3802083333333	46.0341282894737	44.1200657894737	44.1567332474227	44.6448317307692
"ENSG00000131386"	45.908203125	44.9099392361111	43.3598889802632	42.8200276692708	41.2664102770619
"ENSG00000131389"	52.4131944444444	52.4381510416667	52.2358141447368	49.6638997395833	47.0320554123711
"ENSG00000131398"	54.1189236111111	51.7280016447368	52.6177014802632	52.2080380154639	52.1880008012821
"ENSG00000131400"	51.1002604166667	53.2874177631579	53.0340254934211	52.2569668170103	51.9966172680412
"ENSG00000131408"	49.9631076388889	52.890625	53.0998149671053	52.197265625	52.0546069587629
"ENSG00000131409"	53.9301215277778	54.7162828947368	53.3543669871795	53.2146021262887	51.4706530448718
"ENSG00000131435"	51.09619140625	49.3174913194444	46.2854646381579	46.05712890625	43.7217098904639
"ENSG00000131437"	36.2977430555556	42.2080592105263	44.0645559210526	43.3170908505155	44.3035196520619
"ENSG00000131446"	49.08447265625	45.4340277777778	43.0936472039474	44.8075358072917	46.4979663337629
"ENSG00000131459"	50.61767578125	51.4626736111111	48.4369860197368	48.0527750651042	47.3878463273196
"ENSG00000131462"	46.42578125	48.1023848684211	51.2021998355263	48.6859697164948	48.2124399038462
"ENSG00000131467"	47.7712673611111	48.5927220394737	48.2149465460526	48.2752094072165	47.6178922358247
"ENSG00000131469"	50.2278645833333	49.4704861111111	46.6868832236842	47.2148840206186	47.7799814755155
"ENSG00000131470"	50.0455729166667	50.8322482638889	49.3374794407895	48.3477783203125	48.6473099226804
"ENSG00000131471"	49.5659722222222	48.1126644736842	48.1779399671053	48.1233891752577	47.6843387564433
"ENSG00000131473"	51.1089409722222	49.7233072916667	49.9002878289474	51.2955729166667	50.2656854059278
"ENSG00000131475"	51.8120659722222	48.6276726973684	48.9350328947368	49.1023679123711	47.7685296474359
"ENSG00000131477"	49.8394097222222	47.8680098684211	49.5888157894737	49.0520296391753	47.7314703525641
"ENSG00000131480"	48.7608506944444	47.9954769736842	48.1938733552632	48.1394974226804	47.6432291666667
"ENSG00000131482"	45.91552734375	46.8391927083333	47.4907483552632	47.8837076822917	47.626449742268
"ENSG00000131495"	46.42578125	45.5972450657895	45.0436883223684	41.8621134020619	41.8635817307692
"ENSG00000131503"	35.8203125	36.8240017361111	41.044921875	43.3449300130208	42.335796552835
"ENSG00000131504"	39.89990234375	40.6825086805556	45.0334087171053	46.1348470052083	44.9951675257732
"ENSG00000131507"	38.73046875	41.4782072368421	44.0244654605263	44.9504671391753	46.3368838595361
"ENSG00000131508"	44.5377604166667	44.5405016447368	47.9898231907895	50.3773848629081	47.4893165274369
"ENSG00000131558"	37.3980034722222	37.4013157894737	37.8495592948718	38.061775128866	38.7993790064103
"ENSG00000131584"	63.8736979166667	62.2409539473684	61.4679276315789	60.0920183634021	57.5771233974359
"ENSG00000131591"	56.9683159722222	60.1812065972222	60.8028371710526	60.3139094716495	55.0886960373711
"ENSG00000131620"	53.98193359375	54.6202256944444	51.6812294407895	49.6424449573864	50.828319878723
"ENSG00000131626"	45.166015625	45.1985677083333	47.1905838815789	50.5206298828125	51.0767045303961
"ENSG00000131634"	56.97265625	56.1574835526316	55.8840460526316	56.7408988402062	57.726421552835
"ENSG00000131650"	59.2035590277778	57.5791529605263	55.8783922697368	54.1237113402062	52.2021233974359
"ENSG00000131652"	57.63427734375	58.0794270833333	56.8210320723684	53.3644612630208	51.7550942332474
"ENSG00000131653"	63.5221354166667	61.1749588815789	60.5617804276316	56.3545022551546	55.0912129510309
"ENSG00000131668"	53.4939236111111	50.2652138157895	47.0653044871795	44.1128382731959	44.3212139423077
"ENSG00000131669"	56.0004340277778	53.2237413194444	53.5582853618421	50.2925660438144	47.568359375
"ENSG00000131686"	47.6171875	47.9060444078947	48.4840745192308	47.1810567010309	46.7457932692308
"ENSG00000131697"	47.65625	48.8422309027778	52.05078125	52.8049723307292	51.6599548969072
"ENSG00000131711"	42.6215277777778	41.9243421052632	41.5085320723684	40.7870892396907	41.0327524038462
"ENSG00000131730"	43.9453125	42.2677951388889	41.7233758223684	40.0111897786458	38.8584286404639
"ENSG00000131732"	39.1840277777778	39.5867598684211	41.2561677631579	39.3321117912371	39.0956225837629
"ENSG00000131737"	43.8802083333333	44.8663651315789	45.3880550986842	45.7063466494845	45.8950320512821
"ENSG00000131738"	43.01513671875	45.5729166666667	44.7877261513158	45.1198323567708	45.7544700386598
"ENSG00000131746"	51.4756944444444	51.4083059210526	48.7731291118421	46.7106958762887	45.9656450320513
"ENSG00000131747"	42.2547743055556	47.7796052631579	51.162109375	48.2379590850515	46.759624677835
"ENSG00000131748"	56.9444444444444	55.2271792763158	53.6770148026316	47.2845521907216	48.1386920103093
"ENSG00000131759"	56.8359375	53.017578125	48.3922697368421	49.3111165364583	46.7591212951031
"ENSG00000131771"	55.10986328125	55.9917534722222	52.8597861842105	47.4298095703125	48.2803439110825
"ENSG00000131773"	36.79443359375	37.1918402777778	37.9959909539474	41.5789794921875	41.362556378866
"ENSG00000131778"	39.8958333333333	40.9446957236842	40.3510485197368	40.1407458118557	41.3256304966716
"ENSG00000131779"	46.38671875	46.6467927631579	46.1273036858974	44.4666156572165	42.5728463409475
"ENSG00000131781"	39.0928819444444	40.7709703947368	39.921875	40.4532458118557	41.2979806819301
"ENSG00000131788"	47.91015625	46.2931743421053	44.9619654605263	43.991825064433	42.7454351734349
"ENSG00000131791"	38.88671875	38.8509114583333	40.8927837171053	40.9206136067708	41.2504965729473
"ENSG00000131795"	45.0564236111111	46.1430921052632	46.2803248355263	44.4362113402062	42.5353899072814
"ENSG00000131808"	38.0946180555556	38.2103207236842	38.3280222039474	38.6595924613402	38.2749073775773
"ENSG00000131844"	40.6640625	41.6330295138889	41.201171875	40.0591978092784	39.6646464239691
"ENSG00000131845"	43.7977430555556	43.6197916666667	43.8240131578947	44.0687419458763	44.6595119201031
"ENSG00000131848"	45.5251736111111	44.1889391447368	44.0465666118421	45.7764175257732	44.7498998397436
"ENSG00000131849"	49.52392578125	52.1668836805556	52.8125	NA	NA
"ENSG00000131864"	44.6072048611111	44.7178819444444	44.7075452302632	44.6624755859375	44.3466092139175
"ENSG00000131871"	45.5512152777778	46.7156661184211	46.0361842105263	47.8970682989691	46.5329010953608
"ENSG00000131873"	42.4522569444444	44.3770559210526	46.6288034539474	47.6502094072165	46.4870793269231
"ENSG00000131876"	45.6396484375	48.4233940972222	46.4504523026316	48.1776936848958	46.4667566043814
"ENSG00000131899"	57.5260416666667	54.4129774305556	53.0263157894737	51.3992026417526	49.4483932023196
"ENSG00000131910"	48.5438368055556	49.4623766447368	50.3937088815789	49.2783505154639	48.7788461538462
"ENSG00000131914"	46.2152777777778	46.0464638157895	48.4333881578947	48.6481153350515	48.3540665064103
"ENSG00000131931"	42.2482638888889	43.0849095394737	43.2339638157895	43.1392960695876	42.8701923076923
"ENSG00000131941"	47.78076171875	48.5948350694444	47.5914884868421	48.4773763020833	48.6112677190722
"ENSG00000131943"	49.1455078125	50.9678819444444	50.4445929276316	49.3593343098958	47.3999275128866
"ENSG00000131944"	47.36572265625	47.36328125	47.0076069078947	47.4412027994792	48.0955017719072
"ENSG00000131951"	35.4123263888889	36.0731907894737	36.7305715460526	37.8092783505155	38.0570433311856
"ENSG00000131966"	39.7200520833333	40.2029079861111	40.2580180921053	39.7810872395833	39.7217300257732
"ENSG00000131969"	42.2981770833333	42.3745888157895	42.9970189144737	41.2485905283505	39.9788661858974
"ENSG00000131979"	41.6623263888889	41.8636924342105	42.9517227564103	42.4846971649485	41.7299679487179
"ENSG00000131981"	44.0516493055556	42.7127878289474	41.4787212171053	41.2173807989691	41.6540149806701
"ENSG00000132000"	56.1111111111111	55.1254111842105	53.7756990131579	53.2176224226804	50.9353857925258
"ENSG00000132002"	50.7204861111111	53.6389802631579	52.2075452302632	49.8493878865979	48.9633413461538
"ENSG00000132003"	53.9973958333333	53.5405815972222	52.8731496710526	51.371818621134	50.2455500966495
"ENSG00000132004"	54.1276041666667	53.9898003472222	52.5380345394737	50.2996826171875	49.5737355025773
"ENSG00000132005"	56.30859375	53.5217927631579	53.3516652960526	53.508174935567	51.3174078525641
"ENSG00000132010"	43.7738715277778	44.9043996710526	44.9501439144737	44.3383537371134	44.2060647551546
"ENSG00000132016"	53.26416015625	54.4867621527778	55.0673314144737	52.3610432942708	50.5791921713918
"ENSG00000132017"	56.1002604166667	55.5403645833333	53.6986019736842	53.355712890625	51.0706950708763
"ENSG00000132024"	53.7565104166667	54.7902960526316	54.8843544407895	52.8207554768041	50.7877604166667
"ENSG00000132026"	52.31201171875	53.2248263888889	53.5608552631579	52.8395589192708	50.5775813466495
"ENSG00000132031"	41.62109375	40.0997121710526	40.4250616776316	45.040874677835	43.8228898195876
"ENSG00000132109"	41.3519965277778	40.0565378289474	40.2847450657895	41.1140866623711	40.6451322115385
"ENSG00000132122"	38.76953125	36.7371961805556	37.734375	40.5228678385417	42.4262040914948
"ENSG00000132128"	47.6019965277778	47.44140625	47.4115953947368	47.6695393041237	45.3325320512821
"ENSG00000132130"	49.9956597222222	46.7835115131579	45.947265625	45.7695715206186	45.4678439110825
"ENSG00000132139"	53.0555555555556	48.6642795138889	44.6551192434211	43.6710695876289	43.2119845360825
"ENSG00000132141"	39.365234375	41.6590711805556	44.0989925986842	46.0068766276042	45.411968427835
"ENSG00000132142"	39.4205729166667	39.1622121710526	39.7594572368421	41.9180895618557	43.7112379807692
"ENSG00000132153"	49.5377604166667	49.6628289473684	46.3992387820513	43.6452963917526	45.5626001602564
"ENSG00000132155"	41.5869140625	43.3018663194444	44.5754523026316	45.6264241536458	46.4559842139175
"ENSG00000132164"	46.0243055555556	46.5093315972222	46.8672902960526	46.9563802083333	47.1099790592784
"ENSG00000132170"	37.5325520833333	37.734375	40.1603618421053	42.0389014175258	43.2071314102564
"ENSG00000132182"	52.1310763888889	52.2861842105263	50.8321340460526	51.6206910438144	51.8759014423077
"ENSG00000132185"	44.11865234375	43.0620659722222	41.7901932565789	41.4278157552083	43.3137685244845
"ENSG00000132196"	39.2339409722222	39.4715711805556	39.9372944078947	39.7909954896907	39.9667767396907
"ENSG00000132199"	45.7470703125	44.1145833333333	42.3519736842105	42.7097574869792	41.2883577641753
"ENSG00000132205"	45.4839409722222	47.20703125	43.4143708881579	41.3667805989583	40.4916035760309
"ENSG00000132207"	53.5785590277778	51.0557725694444	48.3341899671053	50.14404296875	50.2198775773196
"ENSG00000132254"	47.5759548611111	45.7206003289474	46.7326274671053	45.3336420747423	42.1673677884615
"ENSG00000132256"	35.9071180555556	35.5859375	35.9200246710526	38.6491221005155	39.5372905927835
"ENSG00000132259"	45.1953125	44.8947482638889	42.5385485197368	43.1819661458333	42.0103092783505
"ENSG00000132274"	38.2790798611111	38.4450954861111	38.1255139802632	38.9195393041237	39.0798163659794
"ENSG00000132275"	46.8771701388889	48.2161458333333	45.4620682565789	44.0931056701031	41.8573816043814
"ENSG00000132286"	46.5407986111111	45.5201480263158	46.6276041666667	45.2655847293814	42.1443309294872
"ENSG00000132294"	34.5073784722222	34.9826388888889	38.3912417763158	40.5220540364583	40.6209729381443
"ENSG00000132297"	42.70751953125	42.8602430555556	42.1263363486842	40.8762613932292	41.2378181378866
"ENSG00000132300"	41.64306640625	41.9162326388889	43.6040296052632	44.9656168619792	44.3240576675258
"ENSG00000132305"	40.556640625	41.4539930555556	43.4899259868421	44.356689453125	43.9772269652062
"ENSG00000132313"	44.306640625	44.2437065972222	43.5464638157895	43.9556884765625	43.7616784793814
"ENSG00000132321"	42.6432291666667	42.3893229166667	42.9353412828947	45.166519007732	45.935687822165
"ENSG00000132323"	47.3133680555556	50.9724506578947	53.0833675986842	48.9205460695876	47.5217461340206
"ENSG00000132326"	52.2395833333333	51.9880756578947	48.9149876644737	49.1919700386598	47.4718549679487
"ENSG00000132329"	52.1072048611111	49.541015625	46.5146998355263	46.6534423828125	48.1462427512887
"ENSG00000132330"	47.3285590277778	49.6538628472222	50.1341488486842	49.6622721354167	47.9821399806701
"ENSG00000132334"	46.17919921875	47.0768229166667	47.7390008223684	45.4404703776042	44.2793572809278
"ENSG00000132341"	46.93359375	45.6147203947368	45.5622944078947	48.539787371134	48.8325320512821
"ENSG00000132356"	38.04443359375	40.01953125	40.3402549342105	39.6681722005208	38.5762322809278
"ENSG00000132357"	42.72705078125	42.5021701388889	40.6131784539474	39.6461995442708	38.6416720360825
"ENSG00000132359"	52.5672743055556	51.5450246710526	50.9269831730769	49.1088112113402	45.9450120192308
"ENSG00000132361"	56.6558159722222	51.240234375	49.4058388157895	48.9579977448454	47.5757087628866
"ENSG00000132376"	55.3038194444444	53.9124177631579	52.6881167763158	52.1734052835052	52.0486670425258
"ENSG00000132382"	56.7708333333333	56.46484375	54.1514185855263	50.3002174613402	49.4434600515464
"ENSG00000132383"	43.6892361111111	45.0889756944444	48.0720600328947	51.7344156901042	50.1432627255155
"ENSG00000132386"	51.6319444444444	52.1165707236842	50.1259251644737	51.3845038659794	50.4294861469072
"ENSG00000132388"	40.30029296875	41.2272135416667	43.9309210526316	47.7018229166667	49.2907337306701
